review,review_clean,review_processed,rating,sentiment,date,userName
"mohon maaf dengan berat hati saya kasih rating bintang 2 soalnya event sekarang isinya kurang menarik, tidak jelas dan juga bikin sakit mata, kembalikan pubg seperti dulu, sekarang warnanya saya kurang suka jadi bikin sakit mata warnanya abu abu kurang menarik mending ubah seperti dahulu. dan juga susah naikin rank, tolong ubah pubg seperti dahulu tidak ada grading",mohon maaf dengan berat hati saya kasih rating bintang soalnya event sekarang isinya kurang menarik tidak jelas dan juga bikin sakit mata kembalikan pubg seperti dulu sekarang warnanya saya kurang suka jadi bikin sakit mata warnanya abu abu kurang menarik mending ubah seperti dahulu dan juga susah naikin rank tolong ubah pubg seperti dahulu tidak ada grading,mohon maaf berat hati kasih rating bintang event isinya menarik bikin sakit mata kembalikan pubg warnanya suka bikin sakit mata warnanya abu abu menarik mending ubah susah naikin rank tolong ubah pubg grading,2,negatif,2026-03-13 01:10:25,Harss XS
woi balikin pubg yg dulu update jadi aneh gini terang banget setingan nya balikin pubg yg lama😑😡😡😡😡😡💔,woi balikin pubg yg dulu update jadi aneh gini terang banget setingan nya balikin pubg yg lama,woi balikin pubg update aneh gini terang setingan balikin pubg,1,negatif,2026-03-13 00:59:34,Aji Aji
Kalo aku boleh usul di kasih rumput yang tinggi biar bisa sembunyi jadi musuh tidak tahu itu ulasan saya kenapa kalo musuh kena tembak susah mati,kalo aku boleh usul di kasih rumput yang tinggi biar bisa sembunyi jadi musuh tidak tahu itu ulasan saya kenapa kalo musuh kena tembak susah mati,usul kasih rumput biar sembunyi musuh ulasan musuh kena tembak susah mati,5,positif,2026-03-13 00:48:38,mastoliktolik tolik
"pubg update sekarang ko agk beda jauh sama yang udahan kemarin bagusan pubg yang dulu dulu update-an 4,3 jadi ginih tolong balikan lagi UI nyah dong",pubg update sekarang ko agk beda jauh sama yang udahan kemarin bagusan pubg yang dulu dulu updatean jadi ginih tolong balikan lagi ui nyah dong,pubg update ko agk beda udahan kemarin bagusan pubg updatean ginih tolong balikan ui nyah,1,negatif,2026-03-13 00:47:18,Bismillah Dapat
"apanya yg di optimalkan sama aja tuh downloadtan datanya malah lebih parah dari kemare,sama aja setelah game selesai balik ke lobi masih aja download data padahal auto downloadnya udah dimatiin,tadi main 4 game aja udah habis kuotaku 2gb,mana yang katanya di optimalkan",apanya yg di optimalkan sama aja tuh downloadtan datanya malah lebih parah dari kemaresama aja setelah game selesai balik ke lobi masih aja download data padahal auto downloadnya udah dimatiintadi main game aja udah habis kuotaku gbmana yang katanya di optimalkan,apanya optimalkan downloadtan datanya parah kemaresama game selesai lobi download data auto downloadnya dimatiintadi main game habis kuotaku gbmana optimalkan,1,negatif,2026-03-13 00:46:26,Irfan zakhi
sering ngelag,sering ngelag,ngelag,4,positif,2026-03-13 00:45:44,Naomi Naomi
"tolong ui nya balikin ke versi sebelum 4.3, jujur ini ui nya bikin jijik liat nya, malah kaya game sebelah",tolong ui nya balikin ke versi sebelum jujur ini ui nya bikin jijik liat nya malah kaya game sebelah,tolong ui balikin versi jujur ui bikin jijik liat kaya game sebelah,1,negatif,2026-03-13 00:45:33,Erlan _048
Easy Solo vs Squad,easy solo vs squad,easy solo vs squad,5,positif,2026-03-13 00:43:48,Billy - RAP
enak seperti dulu di banding sekarang banyak drama nya 🤣,enak seperti dulu di banding sekarang banyak drama nya,enak banding drama,1,negatif,2026-03-13 00:42:29,ANDI Daeng
"update 4.3 tampilan terlihat lebih aneh, menu pengaturan dll menjadi berwarna putih sehingga susah untuk di baca.",update tampilan terlihat lebih aneh menu pengaturan dll menjadi berwarna putih sehingga susah untuk di baca,update tampilan aneh menu pengaturan berwarna putih susah baca,4,positif,2026-03-13 00:40:45,Jhoko Adit
tolong ini habis update sensi rubah terus tidak bisa disave.,tolong ini habis update sensi rubah terus tidak bisa disave,tolong habis update sensi rubah disave,1,negatif,2026-03-13 00:39:49,Tri *
Event sekarang gak jelas,event sekarang gak jelas,event,1,negatif,2026-03-13 00:31:41,Akun Pubg Global
dari awal main performa device lancar jaya eh 3 Tahun main malah lag patah path,dari awal main performa device lancar jaya eh tahun main malah lag patah path,main performa device lancar jaya main lag patah path,1,negatif,2026-03-13 00:27:00,Alfonsius Pasili
mantapp mentang bngt semjak updet greding lebih asik,mantapp mentang bngt semjak updet greding lebih asik,mantapp mentang bngt semjak updet greding asik,5,positif,2026-03-13 00:26:02,Bgkeey 12
"perbaiki lagi bug, berantas para cheater",perbaiki lagi bug berantas para cheater,perbaiki bug berantas cheater,5,positif,2026-03-13 00:24:48,Gon MP
game sampah lama lama kayak ff makin update makin nggak jelas,game sampah lama lama kayak ff makin update makin nggak jelas,game sampah kayak ff update,1,negatif,2026-03-13 00:23:04,Arya Padli
Game Kikir Sepanjang Masa,game kikir sepanjang masa,game kikir,1,negatif,2026-03-13 00:17:11,KHOIRUL SALAM
hps model tier seperti itu.. terlalu memaksa pemain seperti itu,hps model tier seperti itu terlalu memaksa pemain seperti itu,hps model tier memaksa pemain,1,negatif,2026-03-13 00:15:10,Mursalin Sawang
BIKIN EVENT YANG BENER TOLLLLL BIKIN EVENT ULANG TAHUN KAYA ORANG TOLOLL NIH GAME LAMA LAMA,bikin event yang bener tolllll bikin event ulang tahun kaya orang tololl nih game lama lama,bikin event bener tolllll bikin event ulang kaya orang tololl game,1,negatif,2026-03-13 00:12:11,Dendy Raharja
bintang yang berbicara,bintang yang berbicara,bintang berbicara,1,negatif,2026-03-13 00:09:24,sabita raihan
Sering ngelag,sering ngelag,ngelag,4,positif,2026-03-13 00:03:51,Angga Bagus
"bukanya semakin baik mlh tambah ngeleg sama bugnya..tolong dong diperbaiki,susah main jadinya",bukanya semakin baik mlh tambah ngeleg sama bugnyatolong dong diperbaikisusah main jadinya,bukanya mlh ngeleg bugnyatolong diperbaikisusah main,4,positif,2026-03-13 00:01:28,Aris Setiaji
kupon klasik sama kupon premium gk bisa dipake tolong bantuannya untuk memperbaiki hal tersebut,kupon klasik sama kupon premium gk bisa dipake tolong bantuannya untuk memperbaiki hal tersebut,kupon klasik kupon premium dipake tolong bantuannya memperbaiki,5,positif,2026-03-12 23:57:40,Tomi
bagus saya suka,bagus saya suka,bagus suka,5,positif,2026-03-12 23:55:40,Aris Saputra
"update nya sekarang busuk,jelek sekali,,nyesel gua update ,,pensi dulu sampe ganti season 👋👋",update nya sekarang busukjelek sekalinyesel gua update pensi dulu sampe ganti season,update busukjelek sekalinyesel gua update pensi sampe ganti season,5,positif,2026-03-12 23:50:12,Agung Agung
"pubg sekarang semakin berat device nya beda sama pubg yang dulu,,sekarang hp nya harus IP baru lancar main gamenya. semakin lama makin malas juga mainin ini game, maaf cuman ngasih bintang satu.",pubg sekarang semakin berat device nya beda sama pubg yang dulusekarang hp nya harus ip baru lancar main gamenya semakin lama makin malas juga mainin ini game maaf cuman ngasih bintang satu,pubg berat device beda pubg dulusekarang hp ip lancar main gamenya malas mainin game maaf cuman ngasih bintang,1,negatif,2026-03-12 23:45:11,Foe mend
"sebenarnya game ini udah bagus hd,dan realistis tolong diperbaiki lagi dari segi jaringannya.. terimakasih",sebenarnya game ini udah bagus hddan realistis tolong diperbaiki lagi dari segi jaringannya terimakasih,game bagus hddan realistis tolong diperbaiki segi jaringannya terimakasih,5,positif,2026-03-12 23:41:26,Wandi Permana
terlalu berat gamenya ga asik,terlalu berat gamenya ga asik,berat gamenya asik,2,negatif,2026-03-12 23:40:31,Dewi Purwasih
"Bagus, Sudah lama setia memainkan pubgm. Makin ke sini makin besar saja size gamenya, jadinya makin berat saja untuk di mainkan.. Mungkin ini penyebabnya Jadi makin sepi.",bagus sudah lama setia memainkan pubgm makin ke sini makin besar saja size gamenya jadinya makin berat saja untuk di mainkan mungkin ini penyebabnya jadi makin sepi,bagus setia memainkan pubgm size gamenya berat mainkan penyebabnya sepi,5,positif,2026-03-12 23:35:02,Indra Wahyu Pratama
"tampilan memusingkan, tolong jangan full putih, mending hitam aja kayak kemaren",tampilan memusingkan tolong jangan full putih mending hitam aja kayak kemaren,tampilan memusingkan tolong full putih mending hitam kayak kemaren,2,negatif,2026-03-12 23:31:42,Zidan Pratama
"sudah bagus, hanya tinggal memperbanyak event dan mempermudah mendapat item Legendary, player terlalu banyak menghabiskan UC hanya untuk tidak mendapatkan apa apa",sudah bagus hanya tinggal memperbanyak event dan mempermudah mendapat item legendary player terlalu banyak menghabiskan uc hanya untuk tidak mendapatkan apa apa,bagus tinggal memperbanyak event mempermudah item legendary player menghabiskan uc,3,netral,2026-03-12 23:31:27,Saheez Ibrahim
sampai sekarang masih suka main pubg sambil berharap beberapa teman comeback..,sampai sekarang masih suka main pubg sambil berharap beberapa teman comeback,suka main pubg berharap teman comeback,4,positif,2026-03-12 23:31:16,Susyoong Yolanda
"terlalu besar file nya,jadinya berat..",terlalu besar file nyajadinya berat,file nyajadinya berat,5,positif,2026-03-12 23:30:21,Dewa Made
"sistem grading c boleh sja tp tidak harusnya ggal sx hrus riset ulang, cukup kurangi 1 sj, klo sistem grading riset ulang k banyakan pemain pd nyari aman saat bermain smpe akhir zona",sistem grading c boleh sja tp tidak harusnya ggal sx hrus riset ulang cukup kurangi sj klo sistem grading riset ulang k banyakan pemain pd nyari aman saat bermain smpe akhir zona,sistem grading sja ggal sx hrus riset ulang kurangi sj sistem grading riset ulang banyakan pemain pd nyari aman bermain smpe zona,4,positif,2026-03-12 23:29:41,Suhartini Suhartini
event 2026 kenapa tidak ada skill,event kenapa tidak ada skill,event skill,1,negatif,2026-03-12 23:29:05,Triena Oktaviani
update lambat padahal jaringan bagus,update lambat padahal jaringan bagus,update lambat jaringan bagus,1,negatif,2026-03-12 23:22:48,Cristofel Novly
sangat realistis,sangat realistis,realistis,5,positif,2026-03-12 23:22:10,Mas Tom
udah saya uninstall,udah saya uninstall,uninstall,1,negatif,2026-03-12 23:19:13,Ryse Ryse
kenapa saya tidak bisa login setelah updete 😭😭,kenapa saya tidak bisa login setelah updete,login updete,1,negatif,2026-03-12 23:18:50,Yurnida Fadli
udah enak tombol nya gak diubah malah diubah jadi gamut main,udah enak tombol nya gak diubah malah diubah jadi gamut main,enak tombol diubah diubah gamut main,1,negatif,2026-03-12 23:18:33,Rashid Afroz
tampilan update 4.3 jelek. kayak game free fire. kebanyakan orang tidak suka.,tampilan update jelek kayak game free fire kebanyakan orang tidak suka,tampilan update jelek kayak game free fire kebanyakan orang suka,2,negatif,2026-03-12 23:13:35,herdianto boromang
"there's not much i can say, this is a good game",theres not much i can say this is a good game,theres not much can say this is good game,5,positif,2026-03-12 23:07:53,viet nam
"jelek update nya ih demi apapun, nyesel, uninstall aja fix",jelek update nya ih demi apapun nyesel uninstall aja fix,jelek update ih apapun nyesel uninstall fix,1,negatif,2026-03-12 23:06:01,sophia lubis
game yg nemenin pas lagi kesepian dari 2017 sampai skrg,game yg nemenin pas lagi kesepian dari sampai skrg,game nemenin pas kesepian skrg,5,positif,2026-03-12 23:04:58,Dwi Pranata
tolong buat hp ram 4 ke bawah tolong supaya ini game gak berat bagi device kami yang kentang suka nge frame drop tolong di ringankan lagi game nya. Terima kasih 🙏,tolong buat hp ram ke bawah tolong supaya ini game gak berat bagi device kami yang kentang suka nge frame drop tolong di ringankan lagi game nya terima kasih,tolong hp ram tolong game berat device kentang suka nge frame drop tolong ringankan game terima kasih,2,negatif,2026-03-12 23:01:28,Kidul 123
aku sayang pubg mobile,aku sayang pubg mobile,sayang pubg mobile,5,positif,2026-03-12 23:01:16,keandra Rafferta
"baru unduh even.saat di loby ngeframe parah,suara patah"",padahal sinyal bagus,, tolong diperbaiki,,",baru unduh evensaat di loby ngeframe parahsuara patahpadahal sinyal bagus tolong diperbaiki,unduh evensaat loby ngeframe parahsuara patahpadahal sinyal bagus tolong diperbaiki,2,negatif,2026-03-12 23:00:18,Merta sedana
"metode tier nya bikin cape , memaksa player agar terus bermain .. konsep macam apa ini ..",metode tier nya bikin cape memaksa player agar terus bermain konsep macam apa ini,metode tier bikin cape memaksa player bermain konsep,1,negatif,2026-03-12 23:00:17,Koki Mutiara
sering aplikasi tidak menanggapi,sering aplikasi tidak menanggapi,aplikasi menanggapi,2,negatif,2026-03-12 22:56:57,Rian Bulle
"tolong lah pubg developer hargai player setia mu ini yang lahir dari gadget sederhana,,tolong buat kan map rank yg bisa recall kenapa harus ad event,,,kami yg gadget sederhana mana tahan ,,1 lagi Tolong di sederhana kan lagi fitur² nya oke I love pubg mobile",tolong lah pubg developer hargai player setia mu ini yang lahir dari gadget sederhanatolong buat kan map rank yg bisa recall kenapa harus ad eventkami yg gadget sederhana mana tahan lagi tolong di sederhana kan lagi fitur nya oke i love pubg mobile,tolong pubg developer hargai player setia mu lahir gadget sederhanatolong map rank recall ad eventkami gadget sederhana tahan tolong sederhana fitur oke love pubg mobile,3,netral,2026-03-12 22:55:15,Abdul Rozak
minimal jangan kikir mas,minimal jangan kikir mas,minimal kikir mas,5,positif,2026-03-12 22:50:28,Ferdianto Anto
ada kesalahan di update 4.3 ketika sudah turun gak bisa gerak cuma bisa revive temen doang tolong bug ini di perbaiki,ada kesalahan di update ketika sudah turun gak bisa gerak cuma bisa revive temen doang tolong bug ini di perbaiki,kesalahan update turun gerak revive temen doang tolong bug perbaiki,3,netral,2026-03-12 22:50:13,isan Jemzz
"tolong sistem grading rank di perbarui kaya semula aja min , hp kentangku meronta""",tolong sistem grading rank di perbarui kaya semula aja min hp kentangku meronta,tolong sistem grading rank perbarui kaya min hp kentangku meronta,3,netral,2026-03-12 22:46:13,Rizki Doer
"Buat admin tolong KLO bisa setiap kotak player yg kill yg bisa lhoting KLO semua tim bisa lhoting kayaknya gak seru kadang yg kill gak dapat apa""",buat admin tolong klo bisa setiap kotak player yg kill yg bisa lhoting klo semua tim bisa lhoting kayaknya gak seru kadang yg kill gak dapat apa,admin tolong kotak player kill lhoting tim lhoting kayaknya seru kadang kill,5,positif,2026-03-12 22:43:37,muhammad sayfullah
lebih Bagus ff,lebih bagus ff,bagus ff,1,negatif,2026-03-12 22:38:06,Lagi Nyaman
untuk sistem rank grading dihapus saja karena bikin susah player,untuk sistem rank grading dihapus saja karena bikin susah player,sistem rank grading dihapus bikin susah player,1,negatif,2026-03-12 22:31:45,itahkupung
"saran aja tentang penaikan tier,,,kenapa harus keteemu orang yang gak seimbang skilnya,,kasihan yang baru baru maen pubg,,kalo bisa di imbangin udah itu aja gak lebih",saran aja tentang penaikan tierkenapa harus keteemu orang yang gak seimbang skilnyakasihan yang baru baru maen pubgkalo bisa di imbangin udah itu aja gak lebih,saran penaikan tierkenapa keteemu orang seimbang skilnyakasihan maen pubgkalo imbangin,5,positif,2026-03-12 22:30:53,Ricko Shop
game paling tenang,game paling tenang,game tenang,5,positif,2026-03-12 22:30:11,Muhammad Trie Saputra
kenapa setiap mau gacha M416 harus ngabisin banyak uc...!!!,kenapa setiap mau gacha m harus ngabisin banyak uc,gacha ngabisin uc,5,positif,2026-03-12 22:29:37,Eno Nafsan
"[Edit] Terima kasih sudah mengembangkan dan merilis fitur² signal dan unlock Smooth/Super Smooth Extreme bagi hp Entry level meski tetap frame drop haha. Untuk kekuatan Signal itu sendiri dari tempat kami yg tidak merata, tapi tetap event baru, bug baru :D",edit terima kasih sudah mengembangkan dan merilis fitur signal dan unlock smoothsuper smooth extreme bagi hp entry level meski tetap frame drop haha untuk kekuatan signal itu sendiri dari tempat kami yg tidak merata tapi tetap event baru bug baru d,edit terima kasih mengembangkan merilis fitur signal unlock smoothsuper smooth extreme hp entry level frame drop haha kekuatan signal merata event bug,5,positif,2026-03-12 22:28:04,Vince E. S
"update baru jelek kek epep max, bagusan yg sebelumnya",update baru jelek kek epep max bagusan yg sebelumnya,update jelek kek epep max bagusan,1,negatif,2026-03-12 22:23:52,ilham wira
