review,rating,date,userName
terbaek,5,2026-03-14 23:14:18,Fadli Li
saya suka animasi,1,2026-03-14 23:08:32,Ceka Kun Music
loadingnya terlalu lama.membosankan.percuma update tapi kualitas jaringnnya masih tolol parah,2,2026-03-14 22:48:21,Rosita Sihombing
game nya kurang jelas.peta nya tunjukkan musuh salah arah.musuh di depan. arah peta arah kiri. banyak kali.,5,2026-03-14 22:44:36,Ilyas Srw
naik tier anj,1,2026-03-14 22:41:37,MA Gho
"setelah update banyak kendala jaringan bisa tiba2 down di dalam game terus sering ngebug baru turun dari pesawat.. Sebelum update aman2 aja, serius ini update terbaru sangat buruk.",2,2026-03-14 22:39:25,Tiberias Nine
"Enakan yang dlu bang sumpah ,enak main Ga ngeframe chill main santuy. Sekarang apalagi update 4.3 Susah buat main 2 match sakit mata, Betul perlu adaptasi tapi enakan yang 4.2 dan kebawahnya lagi, Saran aja sih bg Event"" yang dlu Mending di keluarin lagi kayak pharaoh atau Godzilla, Dinosours, kapal, Izinnnn👍👍",4,2026-03-14 22:35:11,Kilano
"yang bener min habis update kemarin masi enak mainnya ngebugnya juga cuma dikit, udah bikin laporan tapi gak di tanggepin terus sekarang malah nambah lama ngebugnya kira kira itu laporan bantuan dri pubgnya berguna enggak udah main ama temen malah terpaksa ninja GR GR bug gajelas",1,2026-03-14 22:28:54,Nuno SN
masalah gerding ...jangan sama kan reng nya masa reng ace nabrak konQu ..,1,2026-03-14 22:28:09,Shella Marisa
tambah cacat game nya jelek asli mending dulu woy balikin gk,1,2026-03-14 22:24:31,Akungamer09
ok mantap,5,2026-03-14 22:16:40,lusius marus
tombol tembak kiri ngebug wooi jadi ilang di telan bumi,5,2026-03-14 22:14:29,FAIK
"game banyak bug, update bukannya tambah bagus malah tambah ampas",1,2026-03-14 22:12:28,Anonim
sumpah game rusak aku dah updet tdi siang baru bukak lgi lgi disuruh update gak jelas lama game ini,1,2026-03-14 22:09:11,Riady Lalu
"Setelah Fix perbaikan Bug Signal walaupun masih sering lag, update an sekarang suka unduh paket sendiri walaupun downloadan otomatis sudah di matikan. curi-curi data ! Perbaiki lagi sistem download nya, jangan suka curi-curi paket dong !",1,2026-03-14 22:04:05,Windi noviyanti
dikit keluhan gw cuma pas main rasanya analog tombol kaku padahal gw liat YouTuber analog nya ngga sekaku pas gw coba,4,2026-03-14 22:03:48,Ernest
habis update kya taiuk,1,2026-03-14 21:59:12,Kali Jaga
"sebenarnya bagus, cuma hape kentang sering ngelag wkwkwkwk",3,2026-03-14 21:55:41,Muhammad Zainal (Donal duck)
"game makin aneh"" aja,, bisa gk di balikin kyak season awal lgi,, lebih seru,",4,2026-03-14 21:53:58,Nurfan Agusta
"update sekarang makin gajelas game nya, kalo ngasih event gausah yang aneh"" lah.....",1,2026-03-14 21:52:37,ardian T.T
aku mau m416 skin es,5,2026-03-14 21:50:06,Muhammad Jabar
"mau tanya, kenapa ya setiap main pas baru aja turun dari pesawat sampai di tanah itu bangunannya gk kelihatan sama sekali, butuh waktu agak lama biar bisa kelihatan, apakah karena devicenya kurang bagus? atau apa?",5,2026-03-14 21:49:23,Ica Rahmawati
kenapa pubg versi sekarang kebanyakan nge frame... yg biasanya hpku gk knapa² sekarang malahan sering nge frame sama cepat panas,2,2026-03-14 21:46:49,Lupiadi
"banyak bug, game paling dontol",5,2026-03-14 21:45:42,Muhammad Fitrah
mantap🤟,5,2026-03-14 21:39:43,Guns Ratuanik
"bagus sih updatenya, tapi data yg sudah di unduh mendadak hilang, ini yg bikin kesell, udah ngabisin berggiga"" ujung""nya ilang,, tolong di benah i secepat mungkin dan semaksimal mungkin, masih bagus di pegang TENCEN gk ada yg namanya kehilangan data,, sumpah sekarang semakin gk jelas",3,2026-03-14 21:38:26,Soppran Daron
👍,4,2026-03-14 21:37:02,Frozenich
"Game-nya seru, tapi sangat boros kuota. Saya hanya berada di lobby tanpa bermain match, tetapi game otomatis mengunduh resource sampai ratusan MB. Padahal fitur auto download sudah dimatikan. Ini sangat merugikan pemain yang tidak memiliki WiFi karena kuota cepat habis tanpa disadari. Mohon diperbaiki agar game tidak mengunduh data tanpa izin pemain.",1,2026-03-14 21:35:46,gtau apa
hbd pubg,5,2026-03-14 21:34:11,Umam
hebat,5,2026-03-14 21:33:45,Volk Ganteng Idaman
game yg paling bagus,4,2026-03-14 21:18:28,fengki saputra
Updatetannya udah bagus tapi knpa ngeleg banget gak jelas.masuk loby pun susah padhal sinyal bagus² aja di apk yg lain cuman di game ini aja ngelgnya minta ampun.ampe keluar masuk loby masih sama aja.makin gak jelass,3,2026-03-14 20:58:00,Encis Queen
setelah update batrai jadi boros banget,1,2026-03-14 20:57:57,Reno Fikibawanta
"lama kelamaan PUBG udah kaya ep ep, kebanyakan warna, mana ada tameng segala lagi. kembalikan pubg era Alan Walker :(",1,2026-03-14 20:52:24,Masbaehar Aqil
kok update versi 4.3 hp poco f4 belum ada frame rate 120 fps nya?,1,2026-03-14 20:52:19,SUPRIADI
game paling busuk,1,2026-03-14 20:46:37,Eraine Clothing
"update mulu besar lagi, mana data nya ilang harus download ulang, bikin males main",2,2026-03-14 20:33:42,Simpleman Aja
Winner Winner Chicken Dinner,5,2026-03-14 20:30:22,Leto Barbar
"niat update nggak sih?, apa² setiap login ada terus unduhan, giliran itu harus nunggu lama baru bisa masuk. Makin kesini makin lawak ini game!!!",1,2026-03-14 20:27:53,Jupriyanto Bambo
sebagian data skin dan senjata terhapus sendiri padahal sudah di download semua dan gw gak pernah hapus data skin dan senjata,4,2026-03-14 20:10:47,Zakaria Taha Ismail
bismillah skin mitik,5,2026-03-14 20:06:56,Dhanil
apasih ga jls banget malah download mulu ajg padahal udh di download,5,2026-03-14 20:06:01,Rizan We
tolong tema ui nya kenapa warna putih nya gak nyaman di mata bos sekarang main sebentar aja mata saya sakit bos.,4,2026-03-14 20:00:56,Cimenk Grunge
gemmya bagus lah,5,2026-03-14 19:45:35,Aorel Aorell
gamenya seru dan menarik banget💥💯💯💫🌟,5,2026-03-14 19:44:57,Arcângelo Ruas Arcanzu
"plisss ga usah ada event,, kalo ga ur bikin 24 jam aja ga semua org bisa main dijam tersebut",4,2026-03-14 19:44:30,Andry Simanjuntak
slm Knl Dari Maluku Utara,5,2026-03-14 19:42:24,SAUDI 17
sudah bagus sih updatenya cuman kenpa tidak ada mode hitam sama mode putih biar kalao player yang tidak suka tinggal on/of ajah yah saran sih harus ada sihh terimakasih 🙏,5,2026-03-14 19:32:07,Josaes
"updatean skrg jelek bgt min,BALIKIN PUBG YG DULUU",3,2026-03-14 19:16:04,vniqcrn
bagus🤏🏻🗿🫴🏻,5,2026-03-14 19:13:55,BAGAS ADI
bagus,5,2026-03-14 19:12:17,Furqon Abdul gani
tolong jangan perbanyak orang disconnect ya banyak sekali pemain seperti itu tolong sekali level infinite kalau tidak saya laporkan ke Google play agak game mu di hapus,1,2026-03-14 19:06:09,my swityq
event sekarang now good,1,2026-03-14 18:58:30,kitty low
yang kagak suka Ama sistem rank nya maen ep ep sono,5,2026-03-14 18:52:19,Andika pratama
"sangat,, serru dan melatih insting, mantap lah, auto Aim sih",5,2026-03-14 18:44:36,Abdullah MASYKUR
"gilaa, sebelum update v4.3 aku suka bgt sama pubg min, tapi kali ini update an V4.3 bener"" bikin geleng"", ui nya jadi putih bikin sakit mata, trus hp ku realme 6 awalnya aman"" aja, abis update an 4.3 jadi nge frame parah min, tolong bgt pubg nya di benerin secepatnya",4,2026-03-14 18:38:15,Nientyy Muze.
sangat bagus permainan nya,5,2026-03-14 18:33:48,Muklas Aja
permainan yg sangat baik,4,2026-03-14 18:31:08,Lukas Tawa
"sudah di update, ketika mau login ada lagi yng harus di unduh. makin kacau pubg ini",3,2026-03-14 18:26:30,Rinto J. S
seru guys gamenya,5,2026-03-14 18:19:59,Darius Hinna
bagus,5,2026-03-14 18:19:52,Mass Danni
mantap,5,2026-03-14 18:07:22,Jordan Joker03
"Makin banyak bug yang aneh setelah update tolong developer nya di atasi, masih sering terjadi lag dan frame drop ketika bermain khususnya di map event atau erangle, tetapi ketika main di map lain tidak terjadi masalah serupa, padahal map lain yang kebih besar seperti miramar",1,2026-03-14 18:06:39,DNT _ OFFICIAL
siapa iyang buat season baru kalau di pilih iyang kemarin lebih baik dari pada iyaa baru ini,1,2026-03-14 18:05:22,Hendique410
"udah pemain sepi sekarang ada grading segala. pensi aja lah, main game aja kok jadi pusing",3,2026-03-14 17:45:14,mdikya DTU
ini game keknya game kikir rela gak on sebulan demi bonus uc malah dapet paling kecil DENGAN INI SAYA MENYATAKAN PENSIUN DARI GAME PUBGM😑😑😑😑,1,2026-03-14 17:42:27,AKUN KE-I
"update an ga seru, boring, ga jelas, jelek, burik",1,2026-03-14 17:39:54,Rama Andrian
"kenapa habis update jaringan makin gajelas dahh , padahal juga biznetku bagus pake data juga 4G fulk tapi tetep lag . update sistem lagi tambahin double jaringan",3,2026-03-14 17:20:47,Firman Hidayat
sangat suka,5,2026-03-14 17:15:28,MLii Zv
ini tolong untuk PUBG MOBILE untuk memper cepat updape supaya hemat data dan selalu hemat WIFI juga,5,2026-03-14 17:13:08,Dewa Krisna
game nya ko makin aneh sih min apalagi ada sistem greding masih susah game nya,3,2026-03-14 17:12:24,Hengky Ardian
bagusih tp terlalu banyak tambahan agak susah mainnya,5,2026-03-14 17:11:11,Putra Koto
"versi 4.3 ini ga jelas banget, baru update masa udah ada bug eventnya sungguh di luar nalar",1,2026-03-14 17:06:30,RMY
makin rame lagi,5,2026-03-14 16:47:57,Teuku Muhammad Hardiansyah
update 4.3 bikin sakit mata bangke silauu,1,2026-03-14 16:35:40,ricky purwanto
kami sebagai Device kentang 🥔 tolong pubg mobile kalo update versi terbaru Jagan naikan GB tinggi,2,2026-03-14 16:35:10,Eden Gosmao
"tencent gradingnya di jadin 3× berturut-turut aja gausah 5 cape mata saya main nya kelamaan, oke tencent?",5,2026-03-14 16:15:15,Mas Levi
"game yang saya idam""kan!!!!🥰🥰",5,2026-03-14 16:13:55,Igho Virgho
"update terbaru jelekk,kaya game ff,berat dan anehhhh",1,2026-03-14 16:13:36,Alfin Kurniawan
setiap saya mau mulai main pasti gak bisa pasti asa aja bacaan jaringan tidak bagus.. padahal jaringan saya bagus,2,2026-03-14 16:10:19,Higan New
"habis update malah jadi sampah pantas ni game sepi dan tenggelam, gimana mo main kalo pengalaman player bermain tidak ditingkatkan, sampahhh",1,2026-03-14 15:41:10,Robertus Suardi
ff lebih bagus,3,2026-03-14 15:39:42,Abidzar
pubg please colabs with kamen rider,5,2026-03-14 15:31:14,Brune Bludreg
"Pubg kapan bagi bagi THR pada member yang main game, percuma lu sudah kaya karena banyak yang sudah donwload dan mainkan game lu pade",5,2026-03-14 15:26:25,Raihan Pjt
keren,5,2026-03-14 15:17:52,VIVO Y30i
Kenapa aku main pubg suka keluar sendiri Mulu min tolong bantu aku,1,2026-03-14 15:17:11,APONG GANTENG
"untung Tencent saya harapkan semoga di update berikutnya device saya Xiaomi pad 7 pro bisa dapat 120 fps karena kalau melihat speknyanya, layar sudah 144hz chipset Snapdragon 8 gen3,tapi sampai saat ini belum bisa 120 fps danhanya mentok di 90 fps",5,2026-03-14 15:13:44,Andi Malarangeng
pembaruan 4.3 tampilan UI nya bikin GK nyaman di mata,5,2026-03-14 15:04:34,dhoni novi57
"update paling jelek, bikin sakit mata",1,2026-03-14 15:01:58,Noname 07
fitur grading bikin player malas main,1,2026-03-14 14:45:15,Ahmad Lamando
"setelah update 4.3 banyak terjadi masalah 1 . fps muda drop padahal sebelumnya enggak 2. grafis burik kayak tembok , jalanan dan rumput 3. sensi agak lain udah distell tapi seakan berubah berubah 4. hp mudah panas padahal gak ngapa2in padahal lama main pubg tapi baru kali ini kayak gini mending gak perlu update setelah bermain 2x alhasil langsung uninstall",1,2026-03-14 14:35:26,Bahrus Salam
bagus cuman agak besar penyimpanannya,5,2026-03-14 14:29:50,Edy Dathul
event yang sekarang mau cosplay epep kah? developer ga ada ide,1,2026-03-14 14:29:46,Muhammad Rey
"yang ngeluh device rendah,sistem rank susah,kalian kalo miskin ga usah main,main epep aja sono",5,2026-03-14 14:27:08,HERRY SHABOO
obb data servic is runing apalah game apa coba gabisa buat login,2,2026-03-14 14:23:08,ILHAM Setyawan
"Update terburuk sepanjang masa,bahkan Influencer terkemuka angkat bicara soal update terbaru yang sangat buruk.tidak perlu merubah tampilan di lobby cukup memperbaiki system dan bug sudah cukup.untuk system bot di klasik/ranked tolong jangan terlalu lebay aimbot terlalu sakit sehingga merusak citra game yang para newbie pikir itu player padahal aslinya bot👎👎👎",1,2026-03-14 14:15:30,JOSSXY 505
"mengecewakan, banyak bug",1,2026-03-14 14:11:20,Faisal Hidayat
player season 2 comeback,5,2026-03-14 14:07:39,Marfin Ainun
worse than old version,1,2026-03-14 14:04:47,Malik Rachman Indarto
asik,5,2026-03-14 13:57:50,Nur Aeni
abis update kok mlh patah2 maen nya bkn nya tambah bagus,3,2026-03-14 13:55:33,wayan juliardi
makin update makin berat tolong lah min contoh kami yang HP ram 3 susah main makin lama game pubg mobile berkurang peminat game ini... tolong lh penyesuaian di ram HP kentang.... toh juga kami gk dapat item atau fitur-fitur dan skin mahal kok beda sama Sultan... setidaknya min ngelag dan bugnya di kurangi!!!,3,2026-03-14 13:46:35,Aperius Buulolo
"Kenapa setelah update drop framerate di device saya ???, Tidak ada perubahan apakah karena ada munculnya spectator lain yang tiba-tiba muncul saat bermain, karena ketika spectator hilang, frame saya normal.",3,2026-03-14 13:36:24,Rozzy Alamsyah
ui nya jadi jelek lebih suka yg lama,1,2026-03-14 13:34:53,Tigor ray anggara
kenapa saya sudah download 100% tp harus ngulang lagi ke 0% .,4,2026-03-14 13:28:28,Dwiky Wijaya
"too many citer, please develop the game or the hackshield, don't update the skin every time ... 👍 I hope it can be fixed quickly, I don't want a game as good as this, the players will all retire because of an irresponsible citer ...",5,2026-03-14 13:27:12,Nyoman Heri Sumariana
update versi 4.3 sekarang waktu di lobi terasa berat waktu tekan tombol beberapa menu di lobi,3,2026-03-14 13:26:41,Wahyu Indra Bagaskara
grading isinya pro player & wall hack,1,2026-03-14 13:19:46,ArisEka08
MERGING RESOURCES TOO SLOW WASTING TIME BANGET,3,2026-03-14 13:18:36,Riro Steven
"setelah updatean terbaru, device 120 fps serasa kek main di 30 fps 😔",1,2026-03-14 13:07:35,Alex ketey
game sih keren... user sepuh tpi bot krna device kentang...,5,2026-03-14 13:02:29,Glendi Pramudia
"setelah update terbaru ini akhirnya pubg tidak bisa dibuka lagi, hanya tampil loading awal saja selama 10 menit. dengan berat hati saya uninstall game ini, padahal seru mainnya..",1,2026-03-14 12:45:33,wahyu hidayat
semenjak update 4.3 game kerasa tambah berat bgt,1,2026-03-14 12:42:58,Gustin Sandhi
"tolong peraturan grading di hapus, karena itu sangat buruk sekali, kalau tidak di hapus peraturan grading tier saya khawatir banyak pemain yang akan uninstai pubg, mohon di tindak lanjuti.thanks",1,2026-03-14 12:40:37,Bayu Prabowo
"Thanks buat pubg yg udh ngisi waktu luang gw dari s4– s19 , mungkin udh waktunya gw buat pensi, thanks buat temen"" semua lanjutkan perjuangan klean , salam dari pemain old buat klean pemain New, pubg New tdk seseru pubg old Thanks pubg ✨",5,2026-03-14 12:30:38,M. MuhajiR
Delete Promotion Match!,1,2026-03-14 12:25:41,Ahmad Farhan
"aneh, kok update nya ga ngotak. padahl udah di mainin. tpi pas ada update di play store malah data game nya download ulang lagi",2,2026-03-14 12:02:40,Ari tsabat al akbar
"permainannya sangat lah seru dengan karakter nya yg detail dan pemandangan atau pun bangunan bangunan nya,, ini cocok untuk dimain kan saat lagi bosan ataupun galau jadi kalian harus donlowd game ini rasakan fantasi yg menyenangkan yg membuat jiwa kita saat bermain meronta ronta dan semoga lebih dikembang kan ya bg kk",5,2026-03-14 12:01:37,Katek Rait
"terlalu banyak event, malah gk seru. lebih baik di season awal.",3,2026-03-14 11:59:04,Yogi Prasetiawan
habis update baru tidak bisa login pakai facebook,1,2026-03-14 11:53:44,REDCODE ESPORT
makin di up date malah makin bukan kaya game perang bukan nya up date semakin realistis malah makin gak kesana gak kesini,1,2026-03-14 11:45:19,Dani Gilang
Baru install versi terbaru tiba tiba aja hp ku kena bug di dalam gamenya. tolong jangan curang,1,2026-03-14 11:44:43,Bocil kecil
"setelah update 4.3 loby nya kayak epep max makin jelek balikin lobi yg dulu yg ini silau temen ane banyak yg pensi gara"" setelah update",1,2026-03-14 11:44:01,Yopi Dwi Pratama
"selama ± 8 tahun main, mulai dari kepemilikan tencen sampai krafton saat ini, kadang rada pemilihan event nya aneh ditambah sistem granding rank. jujur bukan yg gw suka soalnya bikin pusing. Tp entah kenapa masih aja gw bertahan, maybe it's time. semoga aja dibaca",1,2026-03-14 11:36:30,IGORISTYO DAMAR SETIAWAN
"game terbaik sepanjang masa, meskipun beberapa map favorit gw udah ngk rameh kayak vikendi 🫠🫠🫠",5,2026-03-14 11:32:46,Beethoven _
"tolonglah tencent, kasian orang yang main pubg hpnya ga mendukung, diimbangkan lagi update yang terbaru ini, bikin patah-patah, ngerasa",1,2026-03-14 11:21:02,nana veren
"game update malah nambah masalah kalo update itu di coba dulu disemua perangkat cari bug dahulu kalo udah selesai baru update game, saya main pubg dari dulu kalo update main lancar ini update terbaru saya main di game play nya patah patah terus diperbaiki mlah nambah masalah seperti suara ikut patah patah tapi fps aman paketan aman wifi aman @PUBG MOBILE",4,2026-03-14 11:18:44,SJ adit
gem burik masih aj sama kayak dulu kebanyakan apdet klk udh apdet lama hp jd tambah lemot tidak rekomendasi main game ini,2,2026-03-14 11:18:02,Made Wirya
game bagus,5,2026-03-14 11:15:23,Wagiran
"update skrang sangat kecewa, sblm update, perangkat saya bisa 90fps, tpi skrg hanya bisa 60fps",1,2026-03-14 11:04:00,AA Gaming
game grafik hd banget cuocak buat main game batle royale,5,2026-03-14 11:03:50,Gojo Mewing
event ga menarik jelekkk gabagusss bintang 1,1,2026-03-14 11:03:20,Marhadi Btr
"grading anj, yang tadinya main game buat hilangin stres malah tambah stres",1,2026-03-14 11:01:17,rizmal ismail
"mau nanya berapa semua data, dan berapa data yang kita download setengah. tolong jawab min",5,2026-03-14 10:42:56,Dony Saputra
oky lah,5,2026-03-14 10:37:47,Getimo Yoka
loding lama padahal wifi saya lancar tolong diperbaiki pudg,2,2026-03-14 10:10:18,Rizky Nugraha
jelek bgt tampilan nya kali ini,1,2026-03-14 10:06:22,Anissa Hasan
game palin terbaik di dunia,5,2026-03-14 09:51:40,Nal Je Nadya
"Dari dulu ga pernah lupa sama game, apalagi kalo nostalgia ke event kolaborasi sama Alan Walker, event dengan penuh banyak kenangan pada masa itu , para-para player dibuat perang layak seperti nyata. Sekarang pubg udah beda event nya makin ga jelas, makin aneh.",5,2026-03-14 09:44:58,Herianto Mysterio
update 600 mb an tp pas merging file lebih dr 10 menit!!! gile,2,2026-03-14 09:43:59,Tio
kurang suka tampilan UI sekarang bikin sakit mata terlalu kontras lebih bagusan tampilan UI lama yg hitam,2,2026-03-14 09:43:19,Zam Zami
semenjak update terbaru malah makin sering rendering,1,2026-03-14 09:36:30,Vikri NurDiansyah
Min tolong perhatikan mode metro royale banyak bug di sana,5,2026-03-14 09:36:15,ram tanganga
"mohon maaf ya, kenapa setiap update mesti download ulang semu, ?mungkin kalau bisa sekin/otfit yang udah di download di versi lama gk harus download ulang lah, jadi kan enak gk usah download file besar terus, mohon di dengar ya min 🙏🙏",3,2026-03-14 09:35:57,Jio 03
