review,review_clean,review_processed,rating,sentiment,date,userName
saya capek selalu download ulang or update game anda.. 27GB total sudah clear tetapi besoknya saya harus update kembali 23GB seperti mengulang update.. pantas sepi game anda tuan habis kuota and waktu saja. kalau mau bukti saya SS.. 4x saya update gilaaaaa gilaaa game apa ini,saya capek selalu download ulang or update game anda gb total sudah clear tetapi besoknya saya harus update kembali gb seperti mengulang update pantas sepi game anda tuan habis kuota and waktu saja kalau mau bukti saya ss x saya update gilaaaaa gilaaa game apa ini,capek download ulang or update game gb total clear besoknya update gb mengulang update sepi game tuan habis kuota and bukti ss update gilaaaaa gilaaa game,1,negatif,2025-11-07 09:10:19,Rizky Yanto
"kangen BTR rayzen,luxxy zuxxzi,mikroboy",kangen btr rayzenluxxy zuxxzimikroboy,kangen btr rayzenluxxy zuxxzimikroboy,5,positif,2025-11-07 09:04:46,Player Pubgm
abis update GK bisa di buka Cok,abis update gk bisa di buka cok,abis update buka cok,1,negatif,2025-11-07 08:59:37,Muhammad Arif
Kasih 5 BINTANG,kasih bintang,kasih bintang,5,positif,2025-11-07 08:52:10,Tomas
okkk,okkk,okkk,5,positif,2025-11-07 08:46:46,Sanjaya Made
"rekomendasi untuk yang darah rendah, biar makin darah tinggi 😍",rekomendasi untuk yang darah rendah biar makin darah tinggi,rekomendasi darah rendah biar darah,5,positif,2025-11-07 08:30:01,Ridh Lynch
gem ini sangat bagus dan juga yg paling peting ada pintu ya dan tidak merusak mata walaupun sudah main 3 hari 3 malam,gem ini sangat bagus dan juga yg paling peting ada pintu ya dan tidak merusak mata walaupun sudah main hari malam,gem bagus peting pintu merusak mata main malam,5,positif,2025-11-07 08:07:55,Elpin Pin
P mabar,p mabar,mabar,5,positif,2025-11-07 08:03:23,Anonymous
pubg ⭐⭐⭐,pubg,pubg,5,positif,2025-11-07 07:56:26,Fian04
kurangi bot/komputer yang tidak signifikan di map klasik,kurangi botkomputer yang tidak signifikan di map klasik,kurangi botkomputer signifikan map klasik,5,positif,2025-11-07 07:55:48,Putra Tangahu
"min tolong di perbaiki bangunan nya kalau baru terjun suka menghilang padahal hp ga jelek jelek amet min, jaringan pake wifi maupun data sama aja",min tolong di perbaiki bangunan nya kalau baru terjun suka menghilang padahal hp ga jelek jelek amet min jaringan pake wifi maupun data sama aja,min tolong perbaiki bangunan terjun suka menghilang hp jelek jelek amet min jaringan pake wifi data,4,positif,2025-11-07 07:44:07,Adetia 11
bagus sekali,bagus sekali,bagus,5,positif,2025-11-07 07:41:22,yogi gi
"gua kangen main PUBG udah 4 tahun ngga main karna hp ku yang ngga mendukung,pas beli hp baru eh ngga bisa main di ram 3 please pikirin kita yang punya ram kentang",gua kangen main pubg udah tahun ngga main karna hp ku yang ngga mendukungpas beli hp baru eh ngga bisa main di ram please pikirin kita yang punya ram kentang,gua kangen main pubg main hp ku mendukungpas beli hp main ram please pikirin ram kentang,5,positif,2025-11-07 07:31:41,Roan Shadow
"berikan skin gratis yang lumayan bagus untuk setiap update yang melebihi 300mb. karna lama dan menguras paket data. selain itu menurutku udah bagus . tp itulah beri skin gratis yang bagus dan sepaket baju helm senjata dan perlengkapan lengkapnya, efek2nya juga . terimakasih 😊",berikan skin gratis yang lumayan bagus untuk setiap update yang melebihi mb karna lama dan menguras paket data selain itu menurutku udah bagus tp itulah beri skin gratis yang bagus dan sepaket baju helm senjata dan perlengkapan lengkapnya efeknya juga terimakasih,skin gratis lumayan bagus update melebihi mb menguras paket data menurutku bagus skin gratis bagus sepaket baju helm senjata perlengkapan lengkapnya efeknya terimakasih,5,positif,2025-11-07 07:10:00,Rahma Nf
gem ini sangat bagus saya main dari seson 5 sampai sekarang dan baik.baik aja ya walaupun sedikit ada baf yang tidak refonsif ya menurut saya biasa saja yang penting ngilangkan setres saya🙏🙏,gem ini sangat bagus saya main dari seson sampai sekarang dan baikbaik aja ya walaupun sedikit ada baf yang tidak refonsif ya menurut saya biasa saja yang penting ngilangkan setres saya,gem bagus main seson baikbaik baf refonsif ngilangkan setres,5,positif,2025-11-07 07:00:54,Made Witra
"Seandainya game ini bisa lancar di device kentang pakai chipset paling rendah""gw bakal top up terus 🧢😹👈",seandainya game ini bisa lancar di device kentang pakai chipset paling rendahgw bakal top up terus,game lancar device kentang pakai chipset rendahgw top up,2,negatif,2025-11-07 07:00:10,Uzumaki Saskeh
"pubg skrng kyk t4ik,dikit² error,pdhl device mendukung,bukanya ngilangin stres lgi malah nambah stress",pubg skrng kyk tikdikit errorpdhl device mendukungbukanya ngilangin stres lgi malah nambah stress,pubg skrng kyk tikdikit errorpdhl device mendukungbukanya ngilangin stres lgi nambah stress,1,negatif,2025-11-07 06:55:58,Sandi Pasaribu
knpa ya pubg sekarang sepi pemain?????,knpa ya pubg sekarang sepi pemain,knpa pubg sepi pemain,2,negatif,2025-11-07 06:55:25,Tar Mizi
setelah di update kenapa lemot dan tidak bisa di open gamenya.malas banget weeh,setelah di update kenapa lemot dan tidak bisa di open gamenyamalas banget weeh,update lemot open gamenyamalas weeh,5,positif,2025-11-07 06:54:58,maria Reneldis
woy lah cik 7 taon maen pubg gak pernah dapet tuh M4 glacier sedangkan yang baru maen 5 bulan udah dapet emang kikir bjir ah.,woy lah cik taon maen pubg gak pernah dapet tuh m glacier sedangkan yang baru maen bulan udah dapet emang kikir bjir ah,woy cik taon maen pubg dapet glacier maen dapet kikir bjir,5,positif,2025-11-07 06:46:53,Tomori Nao
"game bagus, grafik bagus cocok untuk melatih skills seperti reflek dan kecepatan",game bagus grafik bagus cocok untuk melatih skills seperti reflek dan kecepatan,game bagus grafik bagus cocok melatih skills reflek kecepatan,5,positif,2025-11-07 06:41:45,Moh. Wahyudi
akun gua ilang udah conque hmms,akun gua ilang udah conque hmms,akun gua ilang conque hmms,5,positif,2025-11-07 06:39:22,Ikhbal Maulana
game terbaik abad ini,game terbaik abad ini,game terbaik abad,5,positif,2025-11-07 06:38:00,16_ Ida bagus putu agastya
terima kasih Dev telah membuka 120 fps di Poco x6 pro,terima kasih dev telah membuka fps di poco x pro,terima kasih dev membuka fps poco pro,5,positif,2025-11-07 06:01:45,bandung jakarta
dilobby lancar pas ingame lag parah sampe ga gerak ini berat apa gimana?,dilobby lancar pas ingame lag parah sampe ga gerak ini berat apa gimana,dilobby lancar pas ingame lag parah sampe gerak berat,1,negatif,2025-11-07 05:52:13,Bimaarya Mukti
"semenjak update 4.1, terus ada Dolby Atmos malah gabisa om mic",semenjak update terus ada dolby atmos malah gabisa om mic,semenjak update dolby atmos gabisa om mic,2,negatif,2025-11-07 05:51:35,Ibrahim Ramadhani
padahal aku Uda download tapi di hapus ibu ku dan ku download lagi tapi kok grafik nya keren ya sama bisa buka pintu ada asap nya segitu aja 😍 bay bay,padahal aku uda download tapi di hapus ibu ku dan ku download lagi tapi kok grafik nya keren ya sama bisa buka pintu ada asap nya segitu aja bay bay,uda download hapus ku ku download grafik keren buka pintu asap segitu bay bay,4,positif,2025-11-07 05:11:43,Yahyo Ontong
"udah gak serame dulu. padahal lebih seru gaya old school tanpa campuran apapun, kek mendingan si yang mode aneh aneh itu di bedain ada gitu mode rank yak maen mode biasa. mode event itu isinya yang kontennya aneh aneh sesuai eventnya",udah gak serame dulu padahal lebih seru gaya old school tanpa campuran apapun kek mendingan si yang mode aneh aneh itu di bedain ada gitu mode rank yak maen mode biasa mode event itu isinya yang kontennya aneh aneh sesuai eventnya,serame seru gaya old school campuran apapun kek mendingan mode aneh aneh bedain gitu mode rank yak maen mode mode event isinya kontennya aneh aneh sesuai eventnya,1,negatif,2025-11-07 04:25:38,Gin Gin Ginaldi
game taik event gajelas,game taik event gajelas,game taik event gajelas,1,negatif,2025-11-07 04:24:33,Ardifa Putra prasetya
lumayan,lumayan,lumayan,4,positif,2025-11-07 01:52:10,Agustian Hakim
file yg terlalu besar ketika update,file yg terlalu besar ketika update,file update,5,positif,2025-11-07 01:32:25,Firman Syah
tolong ringankan lagi buatow device minimal ada seting grafik low dan super low buat yang low device,tolong ringankan lagi buatow device minimal ada seting grafik low dan super low buat yang low device,tolong ringankan buatow device minimal seting grafik low super low low device,4,positif,2025-11-07 01:26:37,Dana Alfiansyah
"please lah Tencent kalo ada update baru itu jangan download data dari awal lagi, kalo update update aja gausah nyuruh download data dari awal lagi lama asuu downloadnya banyak lagi",please lah tencent kalo ada update baru itu jangan download data dari awal lagi kalo update update aja gausah nyuruh download data dari awal lagi lama asuu downloadnya banyak lagi,please tencent update download data update update gausah nyuruh download data asuu downloadnya,3,netral,2025-11-07 01:25:52,Mara Iksan Salvatrucha
"sehabis update malah banyak bug, bug suara lah, ping yang mendadak tinggi lagi, asik maen malah hilang semua suara, harus restart game baru ada lagi. Restart kedua kali, malah muncul update lagi, seharusnya dibuat 1 (satu) paket untuk updatenya jadi pas maen udah siap semuanya, jangan malah ngeganggu pas maen",sehabis update malah banyak bug bug suara lah ping yang mendadak tinggi lagi asik maen malah hilang semua suara harus restart game baru ada lagi restart kedua kali malah muncul update lagi seharusnya dibuat satu paket untuk updatenya jadi pas maen udah siap semuanya jangan malah ngeganggu pas maen,sehabis update bug bug suara ping mendadak asik maen hilang suara restart game restart kali muncul update paket updatenya pas maen ngeganggu pas maen,2,negatif,2025-11-07 01:07:19,Andrios Patra Nando
"sebelumnya terima kasih buat pubg mobile,udh hadir buat nemeninin di waktu luang🙏🙏 tp jujur aja akhir² ini,beberapa tahun blakangan menurut saya PUBGM sangat mengecewakan.akun yg waras bs kena BAN,padahal ga cuarang. harapannya,balikin lg dong PUBGM yg dulu.mslh penjualan skin okelah gpp, klo bisa HAPUS aja tuh map² yg baru,kayak WOW,ULTIMATE ROYAL,dan METRO ROYAL. dgn begitu saya yakin PUBGM bakalan seru lg kayak dulu.krn semua player bakan balikk ke CLASSIC lagi. Terima kasih🙏🙏🙏",sebelumnya terima kasih buat pubg mobileudh hadir buat nemeninin di waktu luang tp jujur aja akhir inibeberapa tahun blakangan menurut saya pubgm sangat mengecewakanakun yg waras bs kena banpadahal ga cuarang harapannyabalikin lg dong pubgm yg dulumslh penjualan skin okelah gpp klo bisa hapus aja tuh map yg barukayak wowultimate royaldan metro royal dgn begitu saya yakin pubgm bakalan seru lg kayak dulukrn semua player bakan balikk ke classic lagi terima kasih,terima kasih pubg mobileudh hadir nemeninin luang jujur inibeberapa blakangan pubgm mengecewakanakun waras kena banpadahal cuarang harapannyabalikin pubgm dulumslh penjualan skin okelah gpp hapus map barukayak wowultimate royaldan metro royal pubgm seru kayak dulukrn player bakan balikk classic terima kasih,2,negatif,2025-11-07 00:47:49,KING KING
mulai buruk banyak yg ngebak suara step..,mulai buruk banyak yg ngebak suara step,buruk ngebak suara step,1,negatif,2025-11-07 00:45:56,Along matili
game terbaik di dunia,game terbaik di dunia,game terbaik dunia,5,positif,2025-11-07 00:35:43,Francisco A.Martins
game cacat update besar besaran mulu suaranya hilang2an truss,game cacat update besar besaran mulu suaranya hilangan truss,game cacat update besaran mulu suaranya hilangan truss,1,negatif,2025-11-07 00:34:12,Cakne As
makin kesini tema nya makin anehhhhh.. BALIKIN LAGI KE ZAMAN DULU (OLD),makin kesini tema nya makin anehhhhh balikin lagi ke zaman dulu old,kesini tema anehhhhh balikin zaman old,1,negatif,2025-11-07 00:22:06,Nurdin Kamaludin
update game = update bug. game rusak. dagang skin doang no.1,update game update bug game rusak dagang skin doang no,update game update bug game rusak dagang skin doang no,1,negatif,2025-11-07 00:11:32,Gavid Bakti Wijaya
mau masuk untuk id baru gak bisa,mau masuk untuk id baru gak bisa,masuk id,1,negatif,2025-11-07 00:11:16,Saini Sani
update event ini sering ada bug suara step,update event ini sering ada bug suara step,update event bug suara step,1,negatif,2025-11-07 00:02:19,Devaldo Mahendra
semoga gamenya panjang umur 👶,semoga gamenya panjang umur,semoga gamenya umur,5,positif,2025-11-07 00:01:34,Valent Febrian
game tidak profesional untuk top up terlalu mahal,game tidak profesional untuk top up terlalu mahal,game profesional top up mahal,2,negatif,2025-11-06 23:47:19,Riski Sahreza
mantepp,mantepp,mantepp,5,positif,2025-11-06 23:47:17,Umar Saidi
abis update suaranya ada delay min,abis update suaranya ada delay min,abis update suaranya delay min,5,positif,2025-11-06 23:41:27,Rizky Krn
BUG SUARA STEP SAMA TEMBAKAN iLANG DI EVENT SMALL,bug suara step sama tembakan ilang di event small,bug suara step tembakan ilang event small,1,negatif,2025-11-06 23:39:01,SHiN
"buruk parah evennya udah ga asik banget.... banyak player ngendok.... jelek parahh sihhhh ngefrem parah, baru main 1 kali panas langsung hpku, lama lama udah kayA game sebelah..",buruk parah evennya udah ga asik banget banyak player ngendok jelek parahh sihhhh ngefrem parah baru main kali panas langsung hpku lama lama udah kaya game sebelah,buruk parah evennya asik player ngendok jelek parahh sihhhh ngefrem parah main kali panas langsung hpku kaya game sebelah,1,negatif,2025-11-06 23:35:20,Nyimas
apa nih setelah update 4.1 kebanyakan ngebuq,apa nih setelah update kebanyakan ngebuq,update kebanyakan ngebuq,5,positif,2025-11-06 23:31:39,Wafi Qasthari
enak main ya seru bayak kawan kawan main mari kita bersama sama main pubg ini,enak main ya seru bayak kawan kawan main mari kita bersama sama main pubg ini,enak main seru bayak kawan kawan main mari main pubg,5,positif,2025-11-06 23:30:43,Nudial Khaira
banyak bug anjir suara nembak hilang suara stek hilang suara mark hilang,banyak bug anjir suara nembak hilang suara stek hilang suara mark hilang,bug anjir suara nembak hilang suara stek hilang suara mark hilang,2,negatif,2025-11-06 23:24:30,R&A Gaming
tidak bisa login gagal mulu pas download data nya tolong perbaiki jangan rugiin orang banyak1,tidak bisa login gagal mulu pas download data nya tolong perbaiki jangan rugiin orang banyak,login gagal mulu pas download data tolong perbaiki rugiin orang,1,negatif,2025-11-06 23:21:29,MH saeful Anwar
"To Kraftoon please next season ada siang dan malamnya biar kami player lama bisa bermain kembali,dan jadikan siang malam permanen,pasti lebih seru dan lebih epic pertempuranya terima kasih",to kraftoon please next season ada siang dan malamnya biar kami player lama bisa bermain kembalidan jadikan siang malam permanenpasti lebih seru dan lebih epic pertempuranya terima kasih,to kraftoon please next season siang malamnya biar player bermain kembalidan jadikan siang malam permanenpasti seru epic pertempuranya terima kasih,5,positif,2025-11-06 23:19:40,Samber Nyowo
match lama. penggunanya sudah banyak yang uninstal,match lama penggunanya sudah banyak yang uninstal,match penggunanya uninstal,2,negatif,2025-11-06 23:18:45,Wiwihayanti JA2
saya stuck di loading,saya stuck di loading,stuck loading,2,negatif,2025-11-06 23:16:34,alfajri rama
"untuk hp iqoo z10 ram 12 internal 512,, cuma bisa smoot extrem belum bisa 90 fps :( dan masih ngeframe, padahal saya harap bisa main tanpa ngeframe, tolong Tencent solusi agar game nya jadi enteng dan tidak ngeframe, padahal main mobile legend yang datanya 10 gb lebih main tidak ngeframe,tapi ini pubg datanya lebih kecil tapi masih ngeframe, saya harap ada perkembangan lagi agar game jadi enteng , dan tidak ngeframe di banyak device, saya suka main pubg tapi satu kurang nya nge frame,",untuk hp iqoo z ram internal cuma bisa smoot extrem belum bisa fps dan masih ngeframe padahal saya harap bisa main tanpa ngeframe tolong tencent solusi agar game nya jadi enteng dan tidak ngeframe padahal main mobile legend yang datanya gb lebih main tidak ngeframetapi ini pubg datanya lebih kecil tapi masih ngeframe saya harap ada perkembangan lagi agar game jadi enteng dan tidak ngeframe di banyak device saya suka main pubg tapi satu kurang nya nge frame,hp iqoo ram internal smoot extrem fps ngeframe harap main ngeframe tolong tencent solusi game enteng ngeframe main mobile legend datanya gb main ngeframetapi pubg datanya ngeframe harap perkembangan game enteng ngeframe device suka main pubg nge frame,2,negatif,2025-11-06 23:10:30,Johan Dedy
